n,y,Pb,Tc,UCC,charging_costs,grid_carbon_intensity
1,84.5,1.1168353924052283,1.1498108949239192,1.1172256350385856,27.37,222.0
2,81.0,1.1168353924052283,1.1484450457071687,1.1168353924052283,27.37,224.5
3,77.5,1.1468840751737395,1.1771278792589295,1.1468840751737395,30.63,227.0
4,75.0,1.1468840751737395,1.1761522726755362,1.1468840751737395,30.63,229.0
5,52.25,1.1068451809912816,1.1272353585842,1.1068451809912816,30.03,231.0
6,60.75,1.1068451809912816,1.1305524209677371,1.1068451809912816,30.03,230.5
7,66.0,1.1465133446720501,1.1722693584736312,1.1465133446720501,28.41,230.0
8,61.25,1.1465133446720501,1.170415705965184,1.1465133446720501,28.41,230.5
9,52.25,0.9821821717652952,1.0025723493582137,0.9821821717652952,29.41,231.0
10,29.0,0.9821821717652952,0.9934992081326567,0.9821821717652952,29.41,230.0
11,0.0,0.7990217917990512,0.7990217917990512,0.7990217917990512,29.11,229.0
12,0.0,0.7990217917990512,0.7990217917990512,0.7990217917990512,29.11,229.5
13,0.0,0.7277244626846744,0.7277244626846744,0.7277244626846744,30.51,230.0
14,0.0,0.7277244626846744,0.7277244626846744,0.7277244626846744,30.51,230.5
15,0.0,0.6804075433901029,0.6804075433901029,0.6804075433901029,29.11,231.0
16,0.0,0.6804075433901029,0.6804075433901029,0.6804075433901029,29.11,232.0
17,0.0,0.6420662046627492,0.6420662046627492,0.6420662046627492,31.3,233.0
18,0.0,0.6420662046627492,0.6420662046627492,0.6420662046627492,31.3,237.0
19,0.0,0.6229443156282419,0.6229443156282419,0.6229443156282419,28.88,241.0
20,0.0,0.6229443156282419,0.6229443156282419,0.6229443156282419,28.88,243.5
21,0.0,0.6450710729396003,0.6450710729396003,0.6450710729396003,34.65,246.0
22,0.0,0.6450710729396003,0.6450710729396003,0.6450710729396003,34.65,251.0
23,0.0,0.6556076240402472,0.6556076240402472,0.6556076240402472,35.31,256.0
